Date ID,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr),ADX,MACD,MACD_Sig,MACD_Hist,MOM,ATR,RSI,SlowD,SlowK,WILLR,Upper_Band,Middle_Band,Lower_Band,SMA,EMA,Actual Close Value,Label
37284,-1.2928778112856723,-1.3165379008289886,-1.3185024681264832,-1.3188333424147105,0.4537834520271741,-0.6260983088185149,2.90742629364253,-1.8415893270514911,-2.6809861582927597,2.0340779878749284,0.4634066399772968,-0.18983799319299355,-0.9130503053133739,0.5232824462199698,0.9142961515738324,0.1001781127396095,-1.3225191678783408,-1.3083704423769604,-1.2924395764735104,-1.2291208906660382,-1.2228185120406132,4856.4,0
18792,-1.3166322252845315,-1.3010312940090158,-1.2931928646934445,-1.3116228375782493,-0.34732060545129617,-1.0630057058457796,2.7138556183964595,-1.720672275059745,-2.5106282279790313,1.9166401602185212,0.33437063787932564,-0.25348853376965014,-0.823676828923254,-0.010105184449216497,0.550404324018357,0.24578810669453374,-1.331601392523207,-1.3015258712274933,-1.2695839119747987,-1.237365867750629,-1.2284648408626797,4870.05,1
25867,-1.312094162004117,-1.3185427954481366,-1.3011903230273043,-1.30306428183758,-0.7060614958754449,-1.0530890714799448,2.5520012482355665,-1.5938244549920495,-2.347271758228481,1.8370733044951013,0.3843661368471779,-0.3716772918342303,-0.7143000737733558,-0.29547914392622493,0.07795037328414926,0.5572415605654113,-1.3312895214042462,-1.2997283070872294,-1.266294296776531,-1.245419767730131,-1.2331846045483998,4858.6,1
32942,-1.3039882420756526,-1.3207669754162539,-1.300249445576262,-1.310243436653013,-0.4925552019444407,-0.967486640853113,2.4017079045147383,-1.492392171108983,-2.1949402927798856,1.7117816001816875,0.17628963161908778,-0.4998423696768632,-0.7917433907828475,-0.25098610184763886,-0.20106601044456934,0.43123497152631013,-1.3505385523120932,-1.3066922968334278,-1.2608923206431104,-1.2528887594601656,-1.238071528381823,4859.75,0
300,-1.3105919065733593,-1.3210175872436478,-1.2996535565239347,-1.309522386169367,0.18879447994999918,-0.3632465195882055,2.262149799631111,-1.3976629675807846,-2.052859310432206,1.595291804570283,0.3505596565927266,-0.6237765228248345,-0.7813788094513325,-0.20438481866557187,-0.2710768627599246,0.445395834828232,-1.3621448207876454,-1.3102120028423363,-1.2562735782767924,-1.2608333208739777,-1.2425957947380577,4922.3,1
7375,-1.3109048764547673,-1.2509402550087403,-1.28532085668639,-1.270303509863224,3.070594486390697,1.3747408375656032,1.9149283801273622,-1.2392626642126583,-1.9053908999505311,1.6565162752632057,0.3167531763382753,-0.4142571910421445,-0.24703144679664246,-0.15423142462277098,-0.22017665772339323,0.6173634545237321,-1.3313412652839143,-1.3004825298034242,-1.2677541289153977,-1.2680008353937613,-1.2442515443425095,5017.0,1
6443,-1.2626449207416692,-1.227476722669024,-1.237085206029619,-1.2109265700360183,1.145580052653978,0.41442036832440177,1.657742910930944,-0.9961284100172509,-1.7355297869919208,1.9109941675775737,0.8862257169625261,-0.3159896786141303,0.39766926667438174,0.4246916431614672,0.023311420733274656,1.172357928576736,-1.266694557087221,-1.280294501766611,-1.2923111292213405,-1.272994317073421,-1.2418994845269593,5088.1,1
13518,-1.2124445517638425,-1.1875041361997607,-1.1870618882158677,-1.1663468401340715,0.4088788271652491,-0.0018343608979212766,1.5146050673208762,-0.716284353398852,-1.5399204084926759,2.2036057606749426,0.9685992533571717,-0.330510154185032,0.7845204025764906,0.991527672931312,0.45427194404801946,1.2600219970858635,-1.2019049157067152,-1.2528847912222325,-1.3025356597751174,-1.2769591670040181,-1.23677034087457,5080.25,1
20593,-1.161649540011341,-1.1851859767963708,-1.1657980578223108,-1.1712687934354822,0.6461536822313156,-0.21134517603744454,1.3868493215454076,-0.5008793087184815,-1.3374641094646518,2.2814163736102224,0.6538656836643366,-0.4541389762068183,0.7146970128790515,1.4425276257537183,1.0296820353323273,1.1528030107611316,-1.175309146867229,-1.225022547048137,-1.273435718569533,-1.2800461237906782,-1.232295475575327,5088.7,0
27668,-1.1719149521215197,-1.1715902851602737,-1.153848914194073,-1.1659706398817349,0.7263515521379019,-0.40893468745047623,1.2989725775454273,-0.31983174569927164,-1.136862377473643,2.260340475726906,0.8190889040628427,-0.5592720807767411,0.7615926487191604,1.3803533565932276,1.3740654873209228,1.0265803427201923,-1.1780798066975784,-1.1962426652360052,-1.2129580735166974,-1.2828698187881047,-1.2277612295418205,5124.0,1
